"X","V2","V3","V4","V5","V6","V7","V8","V9","C2","C3","C4"
1345,0.09,0.13,0.19,0.16,0.5,0,0.49,0.27,0,0,0
1346,0.01,0.0600000000000001,0.01,0.16,0.5,0,0.49,0.31,1,1,1
1348,0.08,0.01,0,0.2,0.5,0,0.49,0.22,0,0,0
1350,0.14,0.0700000000000001,0.01,0.21,0.5,0,0.5,0.22,1,1,1
1354,0.01,0.09,0.0599999999999999,0.17,0.5,0,0.41,0.22,1,0,1
1355,0.29,0.22,0.16,0.25,0.5,0,0.51,0.22,1,1,0
1356,0.15,0.0700000000000001,0.01,0.17,0.5,0,0.46,0.47,1,1,1
1357,0.51,0.31,0.22,0.36,0.5,0,0.48,0.22,1,1,0
1358,0.02,0.1,0.05,0.55,0.5,0,0.54,0.64,1,0,1
1359,0.2,0.17,0.15,0.09,0.5,0,0.44,0.22,1,1,0
1360,0.09,0.04,0.06,0.15,0.5,0,0.47,0.48,0,0,0
1361,0,0.04,0.15,0.15,0.5,0,0.48,0.27,0,1,0
1362,0.1,0.14,0.1,0.27,0.5,0,0.51,0.22,0,1,0
1364,0.28,0.29,0.24,0.37,0.5,0,0.51,0.22,1,1,0
1365,0.39,0.26,0.1,0.36,0.5,0,0.57,0.22,1,1,0
1366,0,0,0.11,0.2,0.5,0,0.52,0.26,0,0,0
1367,0.08,0.04,0.09,0.28,0.5,0,0.48,0.45,1,1,1
1368,0.04,0.03,0.02,0.27,0.5,0,0.49,0.22,1,1,0
1369,0.01,0.02,0.05,0.31,0.5,0,0.44,0.26,1,0,1
1370,0.22,0.3,0.1,0.38,0.5,0,0.46,0.22,1,1,0
1372,0.02,0.08,0.05,0.18,0.5,0,0.47,0.22,0,0,0
1373,0.04,0.1,0.05,0.29,0.5,0,0.58,0.22,0,0,0
1374,0.1,0.0700000000000001,0.01,0.48,0.5,0,0.54,0.22,1,1,0
1375,0.17,0.19,0.0599999999999999,0.38,0.5,0,0.5,0.25,0,0,1
1376,0.23,0.19,0.14,0.15,0.5,0,0.47,0.25,0,0,0
1377,0.21,0.08,0.05,0.18,0.5,0,0.53,0.39,0,0,0
1378,0.04,0.01,0.08,0.16,0.5,0,0.48,0.28,0,1,0
1379,0.25,0.24,0.0599999999999999,0.28,0.5,0,0.49,0.11,0,0,1
1380,0.03,0.12,0.04,0.29,0.5,0,0.51,0.22,0,1,1
1381,0.05,0.05,0.13,0.22,0.5,0,0.46,0.3,1,0,0
1382,0.27,0.04,0.15,0.22,0.5,0,0.46,0.31,0,1,0
1385,0.09,0.05,0.04,0.25,0.5,0,0.46,0.56,0,0,0
1386,0.03,0.1,0.13,0.12,0.5,0,0.5,0.22,0,1,0
1387,0.31,0.33,0.11,0.31,0.5,0,0.43,0.25,1,1,0
1389,0.09,0.09,0.08,0.19,0.5,0.83,0.52,0.22,0,0,0
1390,0.08,0.03,0.05,0.2,0.5,0.83,0.48,0.41,1,1,0
1392,0.0700000000000001,0.22,0.04,0.21,0.5,0,0.48,0.22,1,1,0
1393,0.16,0.13,0.25,0.33,0.5,0,0.45,0.22,1,1,0
1394,0.28,0.21,0.14,0.12,0.5,0,0.51,0.26,1,1,0
1396,0.22,0.02,0.02,0.23,0.5,0,0.7,0.32,1,1,0
1398,0.09,0.14,0.01,0.7,0.5,0,0.54,0.22,1,1,1
1399,0.19,0.19,0.1,0.17,0.5,0,0.49,0.22,0,1,0
1402,0.14,0.17,0.2,0.16,0.5,0,0.44,0.22,0,0,0
1403,0.18,0.12,0.12,0.24,0.5,0,0.49,0.22,1,1,0
1404,0.2,0.08,0.12,0.19,0.5,0,0.52,0.39,1,1,0
1406,0.1,0.0700000000000001,0.17,0.18,0.5,0,0.51,0.22,0,1,0
1407,0.02,0.11,0.09,0.21,0.5,0,0.54,0.34,1,0,0
1409,0.26,0.24,0.16,0.33,0.5,0,0.51,0.28,1,1,0
1410,0.05,0.05,0.05,0.18,0.5,0,0.54,0.29,1,1,1
1411,0.22,0.15,0.09,0.28,0.5,0,0.57,0.22,1,1,0
1412,0.21,0.01,0.15,0.16,0.5,0,0.47,0.22,0,0,0
1413,0.09,0.05,0.06,0.32,0.5,0,0.48,0.37,1,0,0
1414,0.03,0.16,0.15,0.26,0.5,0,0.56,0.22,1,1,0
1416,0.01,0.09,0.04,0.17,0.5,0,0.47,0.74,0,1,0
1418,0.11,0.12,0.15,0.14,0.5,0,0.46,0.22,0,0,0
1419,0.09,0.09,0.07,0.37,0.5,0,0.47,0.25,0,0,0
1420,0.11,0.0700000000000001,0.13,0.16,0.5,0,0.47,0.22,0,1,0
1421,0.31,0.3,0.08,0.25,0.5,0,0.48,0.22,1,1,0
1423,0.02,0.09,0.12,0.19,0.5,0,0.48,0.32,0,0,1
1424,0.34,0.45,0.19,0.21,0.5,0,0.49,0.22,1,1,0
1425,0.12,0.27,0.21,0.16,0.5,0,0.55,0.41,1,1,0
1426,0.16,0.11,0.04,0.14,0.5,0,0.49,0.47,0,0,0
1427,0.11,0.18,0.18,0.17,0.5,0,0.49,0.22,0,1,0
1428,0.1,0.16,0.18,0.23,0.5,0,0.53,0.22,0,0,0
1430,0.29,0.11,0.01,0.29,0.5,0,0.49,0.22,0,1,0
1431,0.2,0.23,0.08,0.17,0.5,0,0.45,0.3,0,0,0
1432,0.02,0.03,0.1,0.36,0.5,0,0.51,0.22,1,0,0
1433,0.43,0.17,0.01,0.23,0.5,0,0.47,0.22,1,1,1
1435,0.37,0.29,0.17,0.15,0.5,0,0.47,0.22,1,1,0
1436,0.11,0.05,0.0599999999999999,0.14,0.5,0,0.47,0.52,0,0,1
1437,0.23,0.24,0.1,0.28,0.5,0,0.56,0.22,1,1,0
1438,0.31,0.24,0.04,0.19,0.5,0,0.51,0.22,1,1,0
1439,0,0.0600000000000001,0.16,0.23,0.5,0,0.43,0.22,0,1,0
1440,0.14,0.22,0.07,0.53,0.5,0,0.48,0.22,1,1,0
1441,0.11,0.19,0.21,0.27,0.5,0,0.45,0.22,1,1,0
1442,0.09,0.06,0.02,0.17,0.5,0,0.49,0.36,0,0,0
1444,0.28,0.19,0.16,0.19,0.5,0,0.47,0.43,1,1,0
1445,0.02,0.1,0.05,0.13,0.5,0,0.52,0.22,1,1,0
1446,0.03,0.03,0.17,0.2,0.5,0,0.49,0.25,1,0,0
1447,0.02,0.01,0.09,0.63,0.5,0,0.62,0.16,0,1,1
1448,0.15,0.25,0,0.15,0.5,0,0.46,0.4,0,0,0
1449,0.14,0.2,0.05,0.14,0.5,0,0.46,0.66,0,0,0
1450,0.09,0.18,0.02,0.16,0.5,0,0.53,0.28,1,1,0
1451,0.36,0.36,0.21,0.31,0.5,0,0.45,0.42,1,1,0
1452,0.13,0.01,0.1,0.26,0.5,0,0.5,0.16,0,0,1
1453,0.08,0.24,0.08,0.44,0.5,0,0.4,0.69,0,0,1
1454,0.19,0.12,0.11,0.45,0.5,0,0.52,0.41,0,0,0
1456,0.11,0.09,0.12,0.19,0.5,0,0.54,0.62,0,0,0
1458,0.02,0.11,0.07,0.19,0.5,0,0.43,0.22,0,0,1
1459,0.01,0.12,0.07,0.2,0.5,0,0.51,0.22,1,1,0
1460,0.08,0.04,0.05,0.23,0.5,0,0.5,0.7,0,0,0
1461,0.03,0.13,0.05,0.54,0.5,0,0.49,0.27,0,1,0
1463,0.03,0.04,0.07,0.69,0.5,0,0.5,0.22,1,1,1
1464,0.08,0.02,0.01,0.14,0.5,0,0.47,0.37,0,0,0
1465,0.24,0.09,0.01,0.15,0.5,0,0.44,0.28,0,0,1
1466,0.09,0.0700000000000001,0.13,0.39,0.5,0,0.46,0.57,1,1,0
1467,0.17,0.2,0.22,0.08,0.5,0,0.48,0.22,0,0,0
1469,0.1,0.09,0.04,0.18,0.5,0,0.52,0.22,0,1,0
1471,0.14,0.08,0.01,0.48,0.5,0,0.49,0.22,1,1,0
1472,0.02,0.04,0.11,0.25,0.5,0,0.41,0.22,1,0,1
1473,0.1,0.18,0.03,0.19,0.5,0,0.52,0.6,1,1,1
1475,0.01,0.12,0.0599999999999999,0.17,0.5,0,0.55,0.22,0,1,1
1477,0.12,0.01,0.03,0.25,0.5,0,0.5,0.22,1,0,1
1480,0.32,0.13,0.08,0.17,0.5,0,0.47,0.22,1,1,0
1481,0.02,0.06,0.1,0.4,0.5,0,0.52,0.47,0,0,1
1482,0.18,0.08,0.15,0.19,0.5,0,0.44,0.22,1,1,0
1483,0.06,0.09,0.09,0.16,0.5,0,0.47,0.39,0,0,1
1484,0.16,0.05,0.03,0.13,0.5,0,0.47,0.22,1,1,1
