"X","V2","V3","V4","V5","V6","V7","V8","V9","C2","C3","C4"
1353,0.03,0.03,0,0.13,0.5,0,0.53,0.22,0,1,0
1355,0.29,0.22,0.16,0.25,0.5,0,0.51,0.22,1,1,0
1356,0.15,0.0700000000000001,0.01,0.17,0.5,0,0.46,0.47,1,1,1
1357,0.51,0.31,0.22,0.36,0.5,0,0.48,0.22,1,1,0
1359,0.2,0.17,0.15,0.09,0.5,0,0.44,0.22,1,1,0
1360,0.09,0.04,0.06,0.15,0.5,0,0.47,0.48,0,0,0
1361,0,0.04,0.15,0.15,0.5,0,0.48,0.27,0,1,0
1362,0.1,0.14,0.1,0.27,0.5,0,0.51,0.22,0,1,0
1363,0.04,0.02,0.08,0.22,0.5,0,0.43,0.22,0,1,0
1364,0.28,0.29,0.24,0.37,0.5,0,0.51,0.22,1,1,0
1365,0.39,0.26,0.1,0.36,0.5,0,0.57,0.22,1,1,0
1367,0.08,0.04,0.09,0.28,0.5,0,0.48,0.45,1,1,1
1369,0.01,0.02,0.05,0.31,0.5,0,0.44,0.26,1,0,1
1370,0.22,0.3,0.1,0.38,0.5,0,0.46,0.22,1,1,0
1371,0.16,0,0.05,0.22,0.5,0,0.47,0.33,0,0,0
1374,0.1,0.0700000000000001,0.01,0.48,0.5,0,0.54,0.22,1,1,0
1376,0.23,0.19,0.14,0.15,0.5,0,0.47,0.25,0,0,0
1377,0.21,0.08,0.05,0.18,0.5,0,0.53,0.39,0,0,0
1378,0.04,0.01,0.08,0.16,0.5,0,0.48,0.28,0,1,0
1379,0.25,0.24,0.0599999999999999,0.28,0.5,0,0.49,0.11,0,0,1
1380,0.03,0.12,0.04,0.29,0.5,0,0.51,0.22,0,1,1
1382,0.27,0.04,0.15,0.22,0.5,0,0.46,0.31,0,1,0
1383,0.24,0.08,0.04,0.14,0.5,0,0.44,0.68,0,0,0
1384,0.06,0.08,0.14,0.18,0.5,0,0.46,0.31,0,0,0
1385,0.09,0.05,0.04,0.25,0.5,0,0.46,0.56,0,0,0
1386,0.03,0.1,0.13,0.12,0.5,0,0.5,0.22,0,1,0
1387,0.31,0.33,0.11,0.31,0.5,0,0.43,0.25,1,1,0
1388,0.2,0.1,0.05,0.36,0.5,0,0.49,0.22,0,0,0
1389,0.09,0.09,0.08,0.19,0.5,0.83,0.52,0.22,0,0,0
1390,0.08,0.03,0.05,0.2,0.5,0.83,0.48,0.41,1,1,0
1391,0.06,0.11,0.11,0.12,0.5,0,0.51,0.29,0,1,0
1392,0.0700000000000001,0.22,0.04,0.21,0.5,0,0.48,0.22,1,1,0
1393,0.16,0.13,0.25,0.33,0.5,0,0.45,0.22,1,1,0
1394,0.28,0.21,0.14,0.12,0.5,0,0.51,0.26,1,1,0
1395,0.02,0.12,0.19,0.27,0.5,0,0.5,0.3,0,1,0
1397,0.1,0.01,0.02,0.49,0.5,0,0.64,0.32,1,0,0
1400,0.25,0.24,0.19,0.2,0.5,0,0.45,0.22,1,1,0
1401,0.0600000000000001,0.14,0.15,0.29,0.5,0,0.49,0.22,1,0,0
1402,0.14,0.17,0.2,0.16,0.5,0,0.44,0.22,0,0,0
1405,0.02,0.08,0.02,0.27,0.5,0,0.53,0.25,0,0,1
1406,0.1,0.0700000000000001,0.17,0.18,0.5,0,0.51,0.22,0,1,0
1407,0.02,0.11,0.09,0.21,0.5,0,0.54,0.34,1,0,0
1408,0.17,0.04,0.12,0.14,0.5,0,0.55,0.22,0,0,0
1409,0.26,0.24,0.16,0.33,0.5,0,0.51,0.28,1,1,0
1411,0.22,0.15,0.09,0.28,0.5,0,0.57,0.22,1,1,0
1412,0.21,0.01,0.15,0.16,0.5,0,0.47,0.22,0,0,0
1414,0.03,0.16,0.15,0.26,0.5,0,0.56,0.22,1,1,0
1415,0.15,0.05,0.05,0.15,0.5,0,0.44,0.22,1,0,1
1416,0.01,0.09,0.04,0.17,0.5,0,0.47,0.74,0,1,0
1417,0.07,0.22,0.06,0.15,0.5,0,0.52,0.22,0,1,0
1419,0.09,0.09,0.07,0.37,0.5,0,0.47,0.25,0,0,0
1420,0.11,0.0700000000000001,0.13,0.16,0.5,0,0.47,0.22,0,1,0
1421,0.31,0.3,0.08,0.25,0.5,0,0.48,0.22,1,1,0
1422,0.14,0.16,0.09,0.18,0.5,0,0.46,0.27,1,1,0
1423,0.02,0.09,0.12,0.19,0.5,0,0.48,0.32,0,0,1
1424,0.34,0.45,0.19,0.21,0.5,0,0.49,0.22,1,1,0
1425,0.12,0.27,0.21,0.16,0.5,0,0.55,0.41,1,1,0
1426,0.16,0.11,0.04,0.14,0.5,0,0.49,0.47,0,0,0
1427,0.11,0.18,0.18,0.17,0.5,0,0.49,0.22,0,1,0
1428,0.1,0.16,0.18,0.23,0.5,0,0.53,0.22,0,0,0
1429,0.01,0.14,0.06,0.13,0.5,0,0.55,0.32,1,1,0
1430,0.29,0.11,0.01,0.29,0.5,0,0.49,0.22,0,1,0
1431,0.2,0.23,0.08,0.17,0.5,0,0.45,0.3,0,0,0
1432,0.02,0.03,0.1,0.36,0.5,0,0.51,0.22,1,0,0
1433,0.43,0.17,0.01,0.23,0.5,0,0.47,0.22,1,1,1
1434,0,0.0700000000000001,0.14,0.2,0.5,0,0.47,0.22,0,1,0
1435,0.37,0.29,0.17,0.15,0.5,0,0.47,0.22,1,1,0
1436,0.11,0.05,0.0599999999999999,0.14,0.5,0,0.47,0.52,0,0,1
1437,0.23,0.24,0.1,0.28,0.5,0,0.56,0.22,1,1,0
1439,0,0.0600000000000001,0.16,0.23,0.5,0,0.43,0.22,0,1,0
1440,0.14,0.22,0.07,0.53,0.5,0,0.48,0.22,1,1,0
1441,0.11,0.19,0.21,0.27,0.5,0,0.45,0.22,1,1,0
1442,0.09,0.06,0.02,0.17,0.5,0,0.49,0.36,0,0,0
1443,0.33,0.14,0.04,0.18,0.5,0,0.5,0.22,1,1,0
1444,0.28,0.19,0.16,0.19,0.5,0,0.47,0.43,1,1,0
1445,0.02,0.1,0.05,0.13,0.5,0,0.52,0.22,1,1,0
1446,0.03,0.03,0.17,0.2,0.5,0,0.49,0.25,1,0,0
1447,0.02,0.01,0.09,0.63,0.5,0,0.62,0.16,0,1,1
1449,0.14,0.2,0.05,0.14,0.5,0,0.46,0.66,0,0,0
1450,0.09,0.18,0.02,0.16,0.5,0,0.53,0.28,1,1,0
1451,0.36,0.36,0.21,0.31,0.5,0,0.45,0.42,1,1,0
1453,0.08,0.24,0.08,0.44,0.5,0,0.4,0.69,0,0,1
1455,0.08,0.1,0.02,0.86,0.5,0,0.53,0.22,1,1,0
1457,0.28,0.25,0.14,0.29,0.5,0,0.55,0.22,1,1,0
1458,0.02,0.11,0.07,0.19,0.5,0,0.43,0.22,0,0,1
1459,0.01,0.12,0.07,0.2,0.5,0,0.51,0.22,1,1,0
1460,0.08,0.04,0.05,0.23,0.5,0,0.5,0.7,0,0,0
1461,0.03,0.13,0.05,0.54,0.5,0,0.49,0.27,0,1,0
1462,0.25,0.26,0.06,0.44,0.5,0,0.48,0.22,1,1,0
1463,0.03,0.04,0.07,0.69,0.5,0,0.5,0.22,1,1,1
1465,0.24,0.09,0.01,0.15,0.5,0,0.44,0.28,0,0,1
1467,0.17,0.2,0.22,0.08,0.5,0,0.48,0.22,0,0,0
1468,0.11,0.01,0.0599999999999999,0.3,0.5,0,0.59,0.11,0,0,1
1469,0.1,0.09,0.04,0.18,0.5,0,0.52,0.22,0,1,0
1470,0.11,0.02,0.04,0.18,0.5,0,0.56,0.26,0,0,0
1471,0.14,0.08,0.01,0.48,0.5,0,0.49,0.22,1,1,0
1473,0.1,0.18,0.03,0.19,0.5,0,0.52,0.6,1,1,1
1474,0.11,0.12,0.03,0.11,0.5,0,0.54,0.22,1,1,1
1475,0.01,0.12,0.0599999999999999,0.17,0.5,0,0.55,0.22,0,1,1
1476,0.22,0.01,0.01,0.18,0.5,0,0.54,0.22,1,1,0
1477,0.12,0.01,0.03,0.25,0.5,0,0.5,0.22,1,0,1
1478,0.11,0.17,0.13,0.41,0.5,0,0.56,0.11,0,0,1
1479,0.11,0.09,0.15,0.35,0.5,0,0.57,0.11,0,0,1
1480,0.32,0.13,0.08,0.17,0.5,0,0.47,0.22,1,1,0
1482,0.18,0.08,0.15,0.19,0.5,0,0.44,0.22,1,1,0
1483,0.06,0.09,0.09,0.16,0.5,0,0.47,0.39,0,0,1
1484,0.16,0.05,0.03,0.13,0.5,0,0.47,0.22,1,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
