"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
8,87,10,76,12,91,5,79,17,91,4,7,11,95,5,75,11,99,4,26,17,99,4,78,14,91,4,73,14,96,4,76,15,100,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29,27,22,22,31,17,32,21,34,18,-40,24,32,17,29,24,34,18,-16,19,37,18,36,19,34,22,29,19,34,17,32,21,32,17,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12,87,10,80,0,83,18,90,1,79,17,14,3,79,16,87,3,75,15,38,4,75,15,90,2,79,20,88,2,83,16,87,7,79,16,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,61,26,87,8,57,26,90,11,54,21,11,5,61,20,92,9,58,23,38,8,58,23,90,9,56,20,84,9,60,20,94,1,63,24,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,95,1,75,16,95,1,78,12,95,4,6,14,91,5,76,14,96,0,27,15,96,4,79,15,99,1,75,15,95,3,78,16,95,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,95,5,75,11,91,8,82,12,91,4,6,14,96,1,73,10,91,4,27,11,91,4,79,11,91,1,79,11,95,5,78,16,95,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,24,100,1,72,27,99,0,72,30,27,5,67,32,99,5,67,31,50,4,71,31,102,1,66,28,101,1,66,28,104,4,70,32,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,27,96,1,72,31,103,4,72,26,23,5,67,32,99,5,71,31,50,4,67,27,102,1,66,28,101,5,70,32,104,0,70,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,16,92,7,83,12,90,8,91,4,6,2,79,21,91,2,79,20,42,3,79,20,94,3,81,18,90,3,81,18,93,4,81,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,95,5,79,16,95,1,78,17,99,4,2,14,96,1,76,14,96,0,27,15,91,0,79,11,95,3,79,15,95,3,82,8,84,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,1,76,14,96,5,79,15,96,0,3,15,95,4,75,15,95,3,30,16,95,1,78,17,97,1,74,17,97,1,77,18,97,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,3,73,14,100,1,79,15,96,4,0,15,103,4,71,15,103,5,22,16,103,5,71,17,106,10,71,21,106,10,70,22,106,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,28,99,2,71,28,102,1,75,24,18,1,70,29,97,1,73,21,48,0,77,18,97,5,67,26,99,5,71,22,99,0,71,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,17,91,2,83,21,94,3,79,20,18,1,73,15,90,3,77,10,41,4,81,18,93,1,75,22,92,2,79,22,99,7,79,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,87,5,76,10,83,17,87,3,79,20,15,7,91,4,82,11,88,10,33,8,81,18,89,6,84,15,85,6,84,15,88,0,75,18,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,21,91,2,83,13,87,11,83,12,7,7,84,11,82,7,84,10,30,8,88,3,82,2,79,15,81,6,84,7,84,7,84,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,32,3,25,27,26,10,24,27,22,-52,22,30,23,12,26,30,24,-41,25,30,24,22,26,29,19,18,24,31,24,17,23,29,19,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15,95,0,75,15,99,0,74,12,95,1,-2,17,97,4,74,14,92,1,25,15,92,1,81,20,98,2,75,16,98,2,78,17,102,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,15,90,3,77,11,93,4,81,18,17,1,75,23,92,2,79,22,47,7,79,18,92,0,73,22,97,0,77,22,96,1,77,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,19,90,3,81,19,93,4,81,18,17,6,79,19,89,2,79,18,43,3,79,22,92,0,77,26,93,0,73,22,96,5,77,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,91,11,82,11,91,11,85,12,95,3,6,6,79,12,85,10,88,7,32,15,92,7,81,0,73,18,93,8,85,14,89,13,94,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,95,4,79,7,84,8,85,8,91,3,9,10,88,16,81,6,84,18,36,7,84,15,88,12,89,6,82,8,81,14,85,5,81,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,84,11,82,7,84,11,82,8,88,3,6,2,79,16,81,6,84,7,32,7,84,11,81,0,73,14,82,4,81,14,85,5,77,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,48,26,90,16,48,26,97,11,51,28,24,15,53,23,81,15,46,22,36,17,46,26,95,11,52,22,82,18,46,22,81,14,49,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,12,74,18,43,4,49,23,40,5,-30,12,89,3,82,4,62,6,22,7,59,2,66,24,107,13,69,16,95,4,83,4,83,0,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,56,0,57,8,63,16,84,0,71,22,23,4,73,27,100,0,69,22,51,3,66,36,103,4,71,25,95,3,71,25,105,3,68,29,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,63,34,103,8,67,31,106,4,67,26,26,4,69,30,100,4,69,33,51,3,69,29,103,8,71,25,98,4,71,25,101,1,68,25,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,27,99,1,67,31,102,4,67,30,26,4,69,30,100,4,66,33,51,3,69,29,103,0,68,25,98,4,68,29,105,3,71,33,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,19,92,2,79,23,92,0,75,18,19,0,73,23,93,4,77,22,48,1,73,22,100,0,71,29,95,0,75,29,101,1,71,25,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,8,81,14,92,8,81,11,88,15,8,8,85,15,86,12,94,6,29,13,89,6,85,0,79,21,91,8,87,17,83,13,87,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,19,85,2,75,16,88,3,75,18,12,0,77,11,82,0,73,14,33,1,69,14,81,4,64,13,76,4,68,13,79,3,71,13,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,84,16,81,2,84,16,88,7,84,15,8,4,81,15,82,4,81,18,37,5,77,18,89,0,71,17,84,3,75,13,69,4,75,17,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,84,12,81,1,67,16,84,10,56,18,8,0,77,11,82,0,77,10,29,7,59,14,85,0,75,17,87,3,79,13,83,4,71,13,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,53,23,81,15,46,23,88,17,46,26,19,11,52,23,82,18,46,22,29,14,49,18,92,8,61,17,84,12,54,17,83,11,54,17,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,106,10,67,24,111,14,66,30,115,15,-10,24,107,12,62,24,107,13,17,25,107,18,65,25,111,13,62,25,111,9,70,30,111,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,11,82,0,73,15,85,1,69,14,5,4,64,14,76,4,68,13,27,3,71,13,83,1,68,11,75,5,68,15,78,0,68,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,19,86,0,77,11,85,1,77,10,5,3,75,18,84,0,75,17,38,4,79,13,83,1,72,15,87,1,75,19,90,4,79,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,52,11,78,11,52,23,85,10,59,22,13,8,61,14,80,12,57,13,31,11,54,17,87,1,68,11,79,5,61,7,78,4,58,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,46,1,52,24,31,10,37,23,31,15,-43,18,42,5,58,18,48,4,9,21,36,4,50,24,32,4,38,17,40,4,61,23,34,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,29,14,34,21,31,5,52,20,37,6,-6,25,29,12,40,25,29,8,-9,21,34,4,54,24,32,9,50,27,32,9,45,23,32,9,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,116,21,58,29,116,21,61,30,112,18,-11,25,116,22,58,29,116,18,9,26,111,18,65,27,118,17,62,31,113,17,61,32,118,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,107,12,66,24,107,12,69,25,107,13,-11,25,111,17,62,29,111,18,13,26,111,13,65,27,109,12,65,27,113,17,68,32,113,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,14,76,0,75,18,87,4,75,17,18,1,72,24,96,1,68,23,51,0,72,30,103,5,71,27,99,5,67,34,102,4,67,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75,26,95,0,71,26,101,1,71,33,25,1,72,31,96,1,72,30,51,0,72,30,99,2,71,27,99,2,71,31,102,1,71,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,64,14,76,4,68,14,79,3,71,13,7,1,68,12,75,5,68,15,26,0,68,11,78,2,79,4,76,2,79,8,76,3,67,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29,12,40,25,29,7,43,21,34,4,-22,24,32,8,50,27,32,9,-7,23,32,9,45,25,32,0,47,25,32,0,54,27,32,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,116,12,62,25,111,12,65,21,111,9,-6,31,118,16,62,27,113,22,13,28,113,12,68,28,112,14,56,24,112,19,67,25,112,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,12,62,25,111,8,70,30,111,9,-6,31,113,16,62,31,113,22,9,28,109,17,68,28,117,19,60,24,117,14,67,25,108,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,68,12,83,1,75,24,95,0,72,23,23,2,75,17,91,5,71,27,50,4,71,27,102,5,66,28,101,5,70,25,104,8,66,28,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,31,100,5,72,27,99,0,72,23,23,5,71,32,99,5,71,24,50,4,71,24,98,5,70,25,97,1,73,21,100,0,73,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,31,100,1,72,27,103,0,72,26,27,5,71,28,99,5,71,27,50,1,75,27,98,1,73,25,97,1,81,18,97,0,81,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,27,100,1,72,24,103,0,72,23,27,2,75,28,95,2,75,24,46,1,75,24,98,1,81,18,90,1,77,18,93,4,77,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,16,83,1,72,20,90,0,72,19,14,2,71,9,80,2,75,16,35,1,71,16,87,1,73,10,79,1,73,10,82,4,70,14,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,20,87,1,72,20,90,4,72,23,14,2,75,17,84,2,71,16,35,1,71,20,91,1,73,10,79,5,70,14,82,4,70,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,58,16,79,5,54,20,86,4,58,15,14,2,75,13,80,5,67,12,27,1,63,20,87,7,88,7,79,7,77,14,89,4,73,21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,29,8,33,24,29,3,36,23,32,4,-35,22,34,3,36,22,34,4,-9,27,29,12,35,26,30,1,34,22,32,5,41,21,32,5,37,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6,91,9,80,2,75,17,94,4,71,27,26,1,73,26,105,5,66,28,52,4,70,25,104,5,67,30,103,5,67,26,106,7,67,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,35,99,5,67,28,102,4,71,31,26,5,66,26,97,5,70,25,48,4,70,25,100,5,67,26,96,5,71,22,102,0,71,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,28,99,5,71,28,102,4,71,27,26,3,77,19,94,1,73,25,48,0,81,18,97,1,75,22,96,2,75,22,99,0,79,18,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,28,99,2,71,28,102,1,71,27,22,1,77,29,94,3,77,28,41,4,81,18,93,2,79,18,89,2,79,15,92,3,79,15,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,21,88,5,71,28,91,1,71,20,15,5,66,19,86,5,66,18,37,4,70,18,89,1,79,11,78,2,79,11,77,3,84,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,13,80,2,75,13,83,4,67,12,3,3,84,8,79,7,88,7,30,8,77,14,89,6,88,3,78,6,79,11,84,0,79,15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,112,18,64,28,112,13,63,29,117,19,-13,25,115,13,64,25,115,14,15,34,120,19,63,24,111,15,63,29,115,20,63,34,120,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,112,13,56,24,112,18,67,25,112,14,-9,29,115,13,60,25,106,14,15,26,111,14,67,24,111,11,63,24,111,15,66,21,106,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,13,64,24,112,13,67,25,108,14,-13,25,111,13,64,29,115,14,15,26,111,14,63,20,106,11,63,20,106,11,70,21,106,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,70,26,101,9,66,29,104,4,66,25,24,8,67,23,99,8,67,26,50,4,67,26,99,4,69,26,97,4,73,26,100,1,77,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,22,94,1,73,19,97,4,77,18,21,1,79,19,92,1,75,18,43,0,75,22,99,4,73,22,93,4,73,22,96,1,73,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,29,90,3,81,19,93,4,81,14,13,2,79,16,89,2,79,15,36,7,79,18,92,4,81,18,89,4,81,18,92,9,81,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66,33,94,3,73,26,97,4,77,21,17,1,79,19,92,2,75,22,47,0,75,18,88,4,85,14,82,4,77,18,89,1,73,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,22,90,7,81,15,85,4,81,7,-2,1,75,19,85,1,75,15,40,3,84,11,81,0,73,22,93,4,73,26,92,5,81,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,30,0,41,26,30,4,44,25,30,5,-35,24,29,13,28,24,29,5,-14,23,29,1,42,18,34,6,41,21,37,6,41,14,49,2,63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,30,4,38,26,32,4,48,25,30,1,-28,24,29,0,39,24,34,5,1,20,43,1,60,15,49,2,60,8,66,6,78,1,77,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,13,64,25,115,13,67,26,115,14,-9,24,106,14,63,24,111,15,14,30,115,20,63,24,107,13,62,29,112,18,61,34,116,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,120,23,57,29,115,18,63,30,115,19,-16,33,120,19,60,33,115,20,11,30,115,25,63,33,116,22,58,33,112,22,61,30,112,22,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,13,64,29,115,13,67,26,111,14,-13,20,106,10,63,20,106,11,18,21,106,11,66,24,107,18,66,20,103,4,72,17,99,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,23,96,1,79,19,95,0,75,18,23,4,73,19,93,4,77,26,48,1,77,26,100,4,75,21,95,0,75,25,98,3,75,25,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,16,92,1,79,16,95,0,84,11,12,4,85,15,86,4,81,14,37,9,85,10,85,3,83,13,91,3,83,17,87,4,83,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,16,92,1,84,12,88,7,88,7,8,4,81,15,86,8,85,10,33,9,89,6,81,3,83,17,84,3,83,17,90,13,87,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,97,0,78,14,92,4,77,7,84,11,8,12,94,3,78,12,94,2,29,9,85,10,81,12,87,9,80,12,91,0,79,13,91,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,27,100,4,69,27,100,3,73,26,24,0,75,26,98,4,75,21,49,3,75,21,98,1,72,23,100,5,72,23,99,0,75,23,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,15,93,4,73,23,100,3,73,22,20,0,75,26,95,0,75,25,46,1,79,21,94,3,75,23,96,3,79,19,99,0,79,23,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,85,7,78,8,98,3,81,13,98,2,5,8,91,5,80,8,91,4,31,9,91,0,83,3,87,11,83,7,83,11,86,8,87,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,99,7,69,16,107,12,72,17,107,13,-4,20,107,8,67,20,107,13,18,17,107,13,70,18,109,12,65,22,113,22,65,23,109,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,26,95,0,79,22,94,3,75,21,22,3,79,20,96,1,79,23,47,0,75,19,99,2,79,20,95,2,75,20,98,1,75,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,26,102,4,68,26,101,3,68,29,25,3,75,24,100,1,72,26,51,0,75,30,103,5,75,20,95,2,75,20,98,1,79,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,34,7,33,28,31,3,32,27,29,13,-51,27,37,3,38,27,32,4,-16,23,32,9,32,22,32,0,47,22,34,4,50,21,32,4,43,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16,103,8,75,20,107,8,74,21,107,9,-6,18,100,7,69,18,104,8,16,19,109,12,68,19,103,5,71,15,103,14,71,20,112,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,99,1,75,11,91,8,86,4,79,15,19,10,91,5,84,6,83,12,39,7,83,12,91,3,84,18,90,3,77,14,89,4,81,18,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72,27,96,5,68,31,103,0,68,26,23,2,75,25,95,9,71,27,50,4,71,27,98,5,73,25,94,1,73,28,100,4,70,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,37,3,38,27,32,3,36,23,32,9,-44,22,32,1,47,22,34,4,-2,21,32,4,43,22,34,7,49,19,37,3,59,15,40,3,56,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,104,3,73,18,100,7,72,19,104,8,-8,19,103,4,71,19,103,5,22,16,103,14,71,21,106,5,67,17,106,14,70,18,111,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,91,2,79,13,94,3,83,12,15,1,77,26,94,1,77,21,41,0,84,18,93,5,79,15,92,1,79,18,92,4,79,15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,88,2,83,9,83,7,83,0,-4,3,84,11,82,3,84,14,33,8,84,3,85,2,84,11,78,6,88,11,84,7,84,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,83,9,80,6,83,1,72,8,49,4,-26,3,84,15,82,7,84,3,33,8,70,1,63,6,88,11,81,6,84,11,84,7,84,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,103,13,68,19,112,18,67,25,112,14,-9,17,111,13,64,21,111,14,22,22,106,10,74,20,102,11,67,20,102,2,74,17,98,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,40,4,53,16,40,4,52,15,48,10,-17,8,56,16,71,5,71,15,32,3,84,11,84,4,94,14,82,8,94,2,81,9,98,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,111,13,64,21,111,13,74,22,106,10,-2,20,102,10,67,20,102,2,22,17,98,2,78,16,99,4,73,16,95,0,79,13,91,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,79,23,96,1,75,23,95,0,79,22,19,0,77,23,93,0,73,26,48,3,73,22,100,0,75,25,98,3,75,25,101,1,75,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,23,92,5,75,23,102,0,75,22,23,4,77,27,97,4,77,26,48,3,77,22,96,8,75,21,95,4,79,21,98,3,79,21,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,102,13,64,6,115,18,60,7,115,19,-20,8,115,19,52,4,115,20,3,5,115,25,59,8,112,28,55,12,116,28,54,13,116,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98,7,82,8,85,7,89,9,81,14,16,12,87,10,76,8,87,9,38,4,87,9,94,7,91,11,79,7,91,7,82,8,91,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,23,93,4,77,27,100,3,77,26,24,0,75,22,95,8,75,21,46,3,79,21,98,3,75,26,96,1,75,23,99,0,75,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,15,82,0,81,15,89,5,85,14,13,3,83,14,84,8,87,9,27,9,91,4,83,3,83,7,83,3,79,7,86,4,79,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,26,98,4,75,30,98,3,75,21,22,1,75,27,96,1,75,26,47,4,72,23,99,10,87,12,80,2,79,20,91,1,75,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,14,87,0,79,18,90,1,75,21,18,11,87,16,87,3,79,19,43,0,79,23,99,14,100,4,73,10,91,4,83,1,79,16,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,79,22,91,0,79,18,94,1,79,21,14,1,79,16,92,3,83,15,43,4,87,15,90,5,79,16,91,2,79,16,94,1,79,16,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,18,87,0,79,18,94,1,79,17,18,1,83,20,87,1,79,19,43,0,79,23,95,2,79,20,91,2,75,16,94,1,75,16,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,10,80,3,83,14,87,9,87,9,3,3,91,5,79,3,83,7,34,4,79,7,86,10,91,4,73,6,83,4,83,1,71,27,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,91,5,80,8,91,10,87,9,83,13,11,3,79,16,87,3,68,23,43,0,72,26,99,5,63,34,102,9,63,34,105,8,63,34,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,22,91,0,75,26,94,1,83,13,11,1,72,27,96,1,68,23,47,0,72,23,95,5,63,31,99,5,67,31,102,8,67,34,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,91,14,84,8,83,10,87,4,83,13,14,7,91,12,83,7,91,7,34,4,83,11,90,6,83,4,80,6,87,8,87,7,87,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,103,3,71,20,99,3,74,17,95,0,2,14,100,3,73,14,100,4,24,19,100,0,76,19,99,5,71,19,99,1,74,20,99,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,91,8,79,7,91,1,82,12,95,7,10,10,91,5,80,10,96,0,31,15,100,4,76,7,84,7,79,11,91,1,78,16,103,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,24,96,1,72,20,99,4,75,23,23,2,75,21,91,2,79,20,46,3,75,27,98,7,81,14,90,3,81,18,97,4,77,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,24,92,1,72,24,95,0,75,15,19,5,63,13,80,5,60,12,20,8,56,12,72,9,57,3,68,9,57,3,71,11,57,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,24,92,1,75,20,95,0,75,19,19,2,79,25,95,2,75,24,46,1,79,20,91,5,73,18,90,1,77,21,97,0,77,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,99,8,67,3,95,3,70,0,95,0,-2,5,109,16,62,2,100,8,16,1,96,4,72,1,112,19,56,1,103,14,67,4,91,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,24,96,1,72,24,95,8,87,4,2,5,67,32,99,9,67,34,50,4,67,34,102,5,70,28,94,1,70,25,100,0,66,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,109,16,62,2,100,7,68,1,96,4,-4,1,112,18,56,1,103,14,15,4,91,5,74,1,115,29,50,5,106,19,63,4,97,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,77,19,94,3,84,11,85,16,99,5,-2,5,75,23,96,5,79,22,43,7,92,7,81,4,73,26,93,4,73,22,100,3,81,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,88,11,82,7,88,11,89,4,81,10,17,2,88,16,89,1,75,22,43,4,71,26,95,4,73,22,93,4,73,22,96,1,73,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,92,8,78,14,102,4,74,15,97,5,-2,4,81,19,89,8,94,2,26,17,98,2,74,0,75,21,95,0,83,13,87,13,91,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,97,4,74,14,92,4,81,11,88,7,5,16,102,1,75,16,94,2,26,9,85,10,85,16,99,4,69,12,99,0,76,9,91,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
